x | 2 | 
ry | 0 | 1.5869724178862286
ry | 1 | 0.5689713573911509
ry | 2 | 0.6457991242651017
ry | 3 | 1.622352236516809
ry | 4 | 1.5758133907367597
ry | 5 | -0.13015496918282946
ry | 6 | -0.881924479834094
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0302704235443339
ry | 1 | -0.004737488379142787
ry | 2 | -0.0009241050203880484
ry | 3 | 0.016935156543586367
ry | 4 | 0.0984492816425174
ry | 5 | 0.27958289860632946
ry | 6 | 0.0031039712111906076
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.575399525856921
ry | 1 | -0.5716534257530294
ry | 2 | -0.9027063001696453
ry | 3 | -1.3423463389218384
ry | 4 | -2.237403372029883
ry | 5 | 0.32815176094492754
ry | 6 | -0.5551289191754615
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.04906746556297435
ry | 1 | -0.023001364445090034
ry | 2 | 1.0922433048372195
ry | 3 | -0.2601714972856384
ry | 4 | -0.0006561056409989038
ry | 5 | -0.019849325331180848
ry | 6 | 0.0033159789807980654
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.011981039172904032
ry | 1 | 0.0015499619048328205
ry | 2 | 0.5568367367714198
ry | 3 | -0.211857729022489
ry | 4 | 0.6642898275399434
ry | 5 | -0.27570175874493535
ry | 6 | 0.5998490226051558
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.07021728531493153
ry | 1 | -0.6853034249347717
ry | 2 | -1.028285139803543
ry | 3 | 0.03827983376494742
ry | 4 | -0.05534733052954275
ry | 5 | 0.019093683257007426
ry | 6 | 0.6730465134202427
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.016409681349050964
ry | 1 | -0.10244206495969183
ry | 2 | -0.1479554910073697
ry | 3 | -0.0020820794131012005
ry | 4 | 0.0009462842652302428
ry | 5 | 0.01774553620839707
ry | 6 | 0.6480533378689757
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.13853413991954325
ry | 1 | 0.6784390165501846
ry | 2 | 0.09984439163761308
ry | 3 | 0.17781449267180854
ry | 4 | 0.037099229981941755
ry | 5 | -0.008673217456566986
ry | 6 | -0.7809230234129694
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.024596171758914213
ry | 1 | -0.0069661218951422845
ry | 2 | -0.3978691243304984
ry | 3 | -0.011853871951917517
ry | 4 | 0.020135201959801136
ry | 5 | 0.07018130668510623
ry | 6 | 0.0525782179880589
