x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -5.497896269507168e-09
ry | 1 | -1.906249267882783e-09
ry | 2 | -5.492389859867374e-09
ry | 3 | -1.3679748065851696e-08
ry | 4 | -1.3732939294895263e-08
ry | 5 | -5.954121153664331e-09
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.487740889140682e-09
ry | 1 | -7.929925771309669e-09
ry | 2 | -1.5304132895740268e-08
ry | 3 | -1.3804061115433252e-08
ry | 4 | -5.956433895068184e-09
ry | 5 | -6.008368998590804e-09
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -5.497896269507168e-09
ry | 1 | -1.906249267882783e-09
ry | 2 | -5.456753959202525e-09
ry | 3 | -1.3677435324447845e-08
ry | 4 | -1.3732939294895263e-08
ry | 5 | -5.954121153664331e-09
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.7200569579647528e-09
ry | 1 | -3.860141836741831e-09
ry | 2 | -7.374074251801813e-09
ry | 3 | -6.664810509676202e-09
ry | 4 | -2.85604851946743e-09
ry | 5 | -2.9389023274015925e-09
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.6750831701099473e-09
ry | 1 | -9.607439093468207e-10
ry | 2 | -2.665846134829851e-09
ry | 3 | -6.538184718690796e-09
ry | 4 | -6.607391665348881e-09
ry | 5 | -2.88465448247512e-09
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.3755295306263224e-09
ry | 1 | -3.1076657391137896e-09
ry | 2 | -5.943771775588221e-09
ry | 3 | -5.357628632224452e-09
ry | 4 | -2.2922157173944313e-09
ry | 5 | -2.3700127288974457e-09
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.1577481065302863e-09
ry | 1 | -7.726558707813398e-10
ry | 2 | -2.148726728061912e-09
ry | 3 | -5.266955673246644e-09
ry | 4 | -5.3280221682684445e-09
ry | 5 | -2.3208216804021213e-09
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.0253153557077274e-10
ry | 1 | -2.1893951956465759e-10
ry | 2 | -4.20918935501067e-10
ry | 3 | -3.8160233163558277e-10
ry | 4 | -1.6728829487862921e-10
ry | 5 | -1.7653926049403727e-10
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.518700188529491e-10
ry | 1 | -5.781853509630042e-11
ry | 2 | -1.5495367405808512e-10
ry | 3 | -3.700386246163227e-10
ry | 4 | -3.7312227982145867e-10
ry | 5 | -1.665173810773452e-10
