x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 1.5516613852302008
ry | 1 | -2.166179923221955
ry | 2 | -0.9341372117313312
ry | 3 | 1.5644893761489413
ry | 4 | 0.0026861306369820952
ry | 5 | -1.2627243001141009
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0046767148277659905
ry | 1 | 0.009812729734136322
ry | 2 | 0.0020773494282169927
ry | 3 | -0.7097227044164703
ry | 4 | -0.5727868435377821
ry | 5 | -0.0015645660381532628
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.9354981244018328
ry | 1 | 2.115025259001065
ry | 2 | 0.863210600195721
ry | 3 | -1.586985713800603
ry | 4 | 0.11429072191905564
ry | 5 | 1.3242843332216037
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.1452967914995642
ry | 1 | 0.030074677751084467
ry | 2 | -0.009191605267213653
ry | 3 | 0.16326898279336416
ry | 4 | -0.2946141017819064
ry | 5 | 1.0331702034380268
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.17818620663493903
ry | 1 | -0.021041329227250688
ry | 2 | 0.00017122656233818144
ry | 3 | -0.00562852360140343
ry | 4 | 0.09510947172051615
ry | 5 | -0.1154520123687544
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.03641778000315142
ry | 1 | -0.019922745356278086
ry | 2 | 0.009234040810785604
ry | 3 | -0.16886908614934068
ry | 4 | 0.2545774436857601
ry | 5 | -0.704620864350557
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.9703708368309025
ry | 1 | 0.21733790908019746
ry | 2 | 0.018864550335957516
ry | 3 | -0.042570230802103114
ry | 4 | -0.2834714709133014
ry | 5 | 0.7653530732536955
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.19131448117145763
ry | 1 | -0.01248192731647192
ry | 2 | 0.002400218970517905
ry | 3 | 0.029179755866636438
ry | 4 | 0.048506996072188294
ry | 5 | 0.051499443817288576
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.48875316762235654
ry | 1 | -0.12175498243790353
ry | 2 | 0.04416135999974779
ry | 3 | 0.08190603647184101
ry | 4 | 0.11059144831623544
ry | 5 | -0.2511601184274381
