x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 1.4042073338495829
ry | 1 | -1.0659685789803421
ry | 2 | -1.1263295488484366
ry | 3 | 1.5626206008759587
ry | 4 | -0.004868463794917447
ry | 5 | -1.0442254275083478
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.25763236871438205
ry | 1 | -0.1001411912411525
ry | 2 | 0.061122804132348864
ry | 3 | -0.6821542295620625
ry | 4 | -0.9887968041960278
ry | 5 | 0.0023901585220101294
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.1562562970228076
ry | 1 | 0.9005319267463573
ry | 2 | 1.1111895735053894
ry | 3 | 0.0650622422896951
ry | 4 | -0.01985943528959259
ry | 5 | -0.2691796727533544
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.08223367282293846
ry | 1 | -0.02187974362179388
ry | 2 | 0.007341265708990194
ry | 3 | 1.6137965163994266
ry | 4 | -0.7187581586636286
ry | 5 | -0.02773787162733129
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.09475515450261605
ry | 1 | -0.19640793556378147
ry | 2 | -0.11501024179246927
ry | 3 | -0.0823130317222832
ry | 4 | -0.0029781885781521703
ry | 5 | 0.022408940420907807
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.1695409229932906
ry | 1 | 0.03759785195641295
ry | 2 | 0.01437653890389413
ry | 3 | -1.4393496565239554
ry | 4 | 1.1236940317366706
ry | 5 | 0.02771366620388363
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5605178414427647
ry | 1 | -0.4224396954336979
ry | 2 | 0.10408182934095704
ry | 3 | -1.4254497098524528
ry | 4 | -0.049219500900446356
ry | 5 | 1.5277425785587337
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.15251954949290475
ry | 1 | -0.012570808590976661
ry | 2 | -0.0011434330091251673
ry | 3 | -0.011185798996632332
ry | 4 | -0.004074484193605254
ry | 5 | 0.04413040341296506
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.02265784408121965
ry | 1 | 0.3803911439583274
ry | 2 | -0.20467720709399234
ry | 3 | -0.15885991112197845
ry | 4 | 0.07183944893199956
ry | 5 | -0.007450224915302625
