x | 2 | 
ry | 0 | -1.001826834556975
ry | 1 | -0.5273745600188259
ry | 2 | -0.45878505314374174
ry | 3 | 0.05544203879094999
ry | 4 | -1.5503208970418683
ry | 5 | 0.5936275223983013
ry | 6 | -0.12985531691860352
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.2146365710256042
ry | 1 | -0.13792863112520493
ry | 2 | 0.21392548301592137
ry | 3 | -1.95874686604526
ry | 4 | -0.13117875031724485
ry | 5 | -0.2755856337685088
ry | 6 | -0.010383194687711818
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.8731377007724757
ry | 1 | -0.30725997712187303
ry | 2 | -1.4487734203719917
ry | 3 | -0.8553152599368171
ry | 4 | 3.1582592539329783
ry | 5 | 0.04689812580696135
ry | 6 | 0.12845872319441137
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -2.508247602182077
ry | 1 | 0.44832193635164236
ry | 2 | 1.6172399990134807
ry | 3 | -0.6497831216517433
ry | 4 | 0.3342813132460126
ry | 5 | -1.6402355673532558
ry | 6 | -0.005591375823962944
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.2846982934613556
ry | 1 | 1.4109753872638657
ry | 2 | 0.0349338368893734
ry | 3 | 0.19111410097314796
ry | 4 | -0.045007275020262215
ry | 5 | 0.09450031604697687
ry | 6 | 0.09778035533694414
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.26639501320207315
ry | 1 | -0.1895694244477176
ry | 2 | -1.286409063863068
ry | 3 | 0.7277834630632187
ry | 4 | 0.22024717868351032
ry | 5 | 1.5737617745803185
ry | 6 | -0.001973819398169344
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.215057565445799
ry | 1 | -0.058568297109692934
ry | 2 | 0.9367221592106773
ry | 3 | 2.183283270916305
ry | 4 | -3.053112178850769
ry | 5 | 0.01463889471755473
ry | 6 | -0.04364489819259799
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.441025830980633
ry | 1 | 0.03551756327612795
ry | 2 | -0.6073317494417533
ry | 3 | 0.24877145845822676
ry | 4 | 0.08567270399440528
ry | 5 | -0.2894683160052746
ry | 6 | -3.058679870104158e-05
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.32666036353118455
ry | 1 | 0.019271417104653146
ry | 2 | 1.0715488667363935
ry | 3 | -0.6585897128691529
ry | 4 | 1.4659101940553576
ry | 5 | -0.7379247365081121
ry | 6 | 0.04411491665248021
