x | 2 | 
ry | 0 | 1.6671370905287846
ry | 1 | -0.4988061981079753
ry | 2 | 0.9546300994342762
ry | 3 | 1.494482232952355
ry | 4 | 1.5711834110157623
ry | 5 | -0.0909050003846385
ry | 6 | -0.14704436949625344
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.18067707927451268
ry | 1 | 0.006880608429816695
ry | 2 | 9.885903269277149e-06
ry | 3 | 0.005193607195063323
ry | 4 | 0.163463397170221
ry | 5 | -0.10405711873028846
ry | 6 | 0.004196461224831972
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.5638066344384658
ry | 1 | 0.5123063118635179
ry | 2 | -0.916889271038585
ry | 3 | -1.4984676293215518
ry | 4 | -1.5750147659143132
ry | 5 | -0.14061821411475547
ry | 6 | 0.13524562868839968
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.029601105790586304
ry | 1 | 0.03471160147741895
ry | 2 | -0.3443002841234349
ry | 3 | 0.15932517497598758
ry | 4 | -0.011903599735113339
ry | 5 | 0.1367757159170073
ry | 6 | -0.3775014775294926
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.017660564892927534
ry | 1 | -0.01031470611991446
ry | 2 | 0.33653810737021256
ry | 3 | -0.4286131100076462
ry | 4 | 0.4359703009997989
ry | 5 | -0.18561607583049694
ry | 6 | 0.23596313558131163
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.04615085176752847
ry | 1 | 0.23650642566271957
ry | 2 | 0.28693379146401615
ry | 3 | 0.14288088249194417
ry | 4 | -0.0784953850165043
ry | 5 | -0.013679908991425786
ry | 6 | 0.016088884649784
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.016312540354809495
ry | 1 | 0.05309929432163016
ry | 2 | -0.18692465954191978
ry | 3 | 0.5014464160344875
ry | 4 | -0.494884573524561
ry | 5 | -0.07715803883827169
ry | 6 | 0.21530612112597772
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.09617127833217873
ry | 1 | -0.2644569338253579
ry | 2 | 0.08078666321479964
ry | 3 | -0.14349234875063474
ry | 4 | 0.0888052812586185
ry | 5 | -0.16642177138693748
ry | 6 | 0.19454322637509136
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.018950208291934535
ry | 1 | -0.014731076112154002
ry | 2 | -0.08584174946973941
ry | 3 | -0.18841133675589308
ry | 4 | 0.05013979304292035
ry | 5 | 0.40613213553748045
ry | 6 | -0.6099029138231775
