x | 2 | 
ry | 0 | -0.802647146425903
ry | 1 | -0.190767934439559
ry | 2 | 0.0110314661080478
ry | 3 | 0.00105428564273362
ry | 4 | -0.00373165768925289
ry | 5 | 1.14384165604757
ry | 6 | 0.0775044576583455
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.222481435184990
ry | 1 | 0.408080490226995
ry | 2 | -2.62596701215901
ry | 3 | -0.181375750003513
ry | 4 | 1.32144068267822
ry | 5 | 3.16004306487749
ry | 6 | 0.0602536429934214
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.163230875747568
ry | 1 | 0.209657042365414
ry | 2 | -1.50721921694011
ry | 3 | 0.429126106719561
ry | 4 | 0.241775872107118
ry | 5 | 0.000551819929396560
ry | 6 | 0.707856600960712
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.332095200946954
ry | 1 | -0.137852075432630
ry | 2 | 0.201219161445549
ry | 3 | 0.987501539522500
ry | 4 | 0.307318703331953
ry | 5 | -0.0814499930023785
ry | 6 | 0.0125439207509241
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.108455648206979
ry | 1 | -0.927569165437033
ry | 2 | 0.887154385273943
ry | 3 | 0.272124422268364
ry | 4 | -1.26329807860233
ry | 5 | -0.670096253671452
ry | 6 | 0.00764338988373918
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.00304468315812124
ry | 1 | -0.301210718643789
ry | 2 | -1.26545717375779
ry | 3 | -0.0439837176130018
ry | 4 | 0.316209411181694
ry | 5 | -0.545200496563225
ry | 6 | -1.25030883657506
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.65821496435037
ry | 1 | -0.752631392739450
ry | 2 | -1.11272757010054
ry | 3 | 0.337958352974798
ry | 4 | 0.124053170464546
ry | 5 | -0.433533194349403
ry | 6 | 0.143756919151658
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.00258326415589107
ry | 1 | -0.0812618661803784
ry | 2 | 1.25054084559595
ry | 3 | 1.55613409344794
ry | 4 | 1.82056948053787
ry | 5 | 0.0797221737305796
ry | 6 | -0.0121515744706103
