x | 0 | 
x | 2 | 
ry | 0 | -0.0616906498041632
ry | 1 | 0.00184717938422119
ry | 2 | 0.0165067751008789
ry | 3 | 0.0695181747452398
ry | 4 | -0.0201017702589527
ry | 5 | -0.0592848571937665
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0277724414056797
ry | 1 | -0.0175760782700029
ry | 2 | -0.0767921445305439
ry | 3 | 0.00595128961668727
ry | 4 | 0.00946807653314545
ry | 5 | 0.0812374643461426
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0266539720191723
ry | 1 | 0.572760706295037
ry | 2 | 0.00629639075518901
ry | 3 | -0.0204127640660434
ry | 4 | -0.00682100324795158
ry | 5 | 0.00971413453755601
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0157827486507370
ry | 1 | 0.0683695259788682
ry | 2 | 0.566743905490042
ry | 3 | 0.0148167606394183
ry | 4 | 0.121600742768735
ry | 5 | 0.000887518659378864
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0300432316401256
ry | 1 | 0.303935021411301
ry | 2 | 0.0294559296888451
ry | 3 | -0.0151323915261889
ry | 4 | -0.0251463114106551
ry | 5 | 0.494938251962497
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0679813877094430
ry | 1 | 0.0723565218244046
ry | 2 | 0.334058438892741
ry | 3 | -0.0440112402561611
ry | 4 | -0.00238518846219753
ry | 5 | 0.155010491170099
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0217920829166292
ry | 1 | 0.0262933528174641
ry | 2 | 0.0584961475708624
ry | 3 | -0.0278784761400071
ry | 4 | -0.00278530498766075
ry | 5 | -0.786596949707628
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.485732983767406
ry | 1 | 0.610729002646100
ry | 2 | 0.0605395385908574
ry | 3 | 1.86966815730127
ry | 4 | -0.296408038411960
ry | 5 | -0.0725205459529308
