ry | 0 | -0.910899113456791
ry | 1 | 1.67110181780127
ry | 2 | -0.315229836150427
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.513733446070840
ry | 1 | 0.902038164658843
ry | 2 | -0.609125075008560
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -1.21705885171255
ry | 1 | 0.00292627540206705
ry | 2 | -0.361799780770603
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0170214509998508
ry | 1 | 1.61801588301967
ry | 2 | 2.83557678168476
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -2.24457794677382
ry | 1 | 0.0108339040638937
ry | 2 | 0.0816920140195543
