ry | 0 | 0.472392697404360
ry | 1 | 0.414195883093841
ry | 2 | 0.118351233284601
ry | 3 | 0.457874328249711
ry | 4 | 0.854854072236974
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.296505198983289
ry | 1 | -0.426651400862193
ry | 2 | -0.517617815063999
ry | 3 | 0.697083413878844
ry | 4 | 0.401441382764069
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0889208722600109
ry | 1 | 0.217461249818253
ry | 2 | 0.280867730639001
ry | 3 | -0.0901057224348125
ry | 4 | -0.542837633497786
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.524204672804064
ry | 1 | -1.97256041262588
ry | 2 | 0.413323454247400
ry | 3 | -0.961407778645108
ry | 4 | -0.905564749614528
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -2.81328958155137
ry | 1 | 0.345608179939919
ry | 2 | 0.158248845630726
ry | 3 | -0.189602531709138
ry | 4 | -0.0558409478538653
