ry | 0 | 2.30789185333334
ry | 1 | 1.65609350138879
ry | 2 | 1.02761413540513
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.30683174270283
ry | 1 | -1.16775148170168
ry | 2 | -0.433137165248479
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.380379720061112
ry | 1 | 0.730276764331194
ry | 2 | -0.254795581263967
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.334585805855579
ry | 1 | -2.98774699390251
ry | 2 | -1.68146499670346
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.18941263105085
ry | 1 | -0.359756296980542
ry | 2 | -0.328318534361953
