ry | 0 | 0.456228675864988
ry | 1 | -0.143877998208534
ry | 2 | 0.157845912684773
ry | 3 | -0.0755849996309825
ry | 4 | 1.04397912821549
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.642946438827488
ry | 1 | 0.0497820985344832
ry | 2 | -0.116427624349300
ry | 3 | 0.601095198735511
ry | 4 | 0.476871478802495
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0487266392477618
ry | 1 | -0.123096195773200
ry | 2 | 0.210253372431660
ry | 3 | -0.0194041651389699
ry | 4 | -0.761856869092854
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.212770796117210
ry | 1 | -1.61301308513344
ry | 2 | 0.574835159667017
ry | 3 | -0.227980976505430
ry | 4 | -0.802891130881867
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.83777714530907
ry | 1 | 0.936102776053053
ry | 2 | -0.169854125698153
ry | 3 | -0.234162414979052
ry | 4 | -0.130184388689205
