ry | 0 | 0.00520924963753805
ry | 1 | 0.0150559521297497
ry | 2 | 0.110060862089620
ry | 3 | 0.268318794688805
ry | 4 | 0.0732823830409594
ry | 5 | -0.283612383202485
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.72432878666807
ry | 1 | -1.57835700529743
ry | 2 | 0.0993067241170814
ry | 3 | -0.932793325518686
ry | 4 | -1.57185693120926
ry | 5 | 1.84598648874538
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.15575179093995
ry | 1 | 0.394976616048836
ry | 2 | -0.672249459479940
ry | 3 | -1.34595939652634
ry | 4 | 2.40161949194918
ry | 5 | -0.00819221418459468
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.57262114015751
ry | 1 | 1.57331687446270
ry | 2 | -1.57123480281346
ry | 3 | -4.69252956941210
ry | 4 | -1.57478182829682
ry | 5 | 1.57668224087850
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.40394303664674
ry | 1 | 2.97014519185937
ry | 2 | -1.85646283465281
ry | 3 | -2.33218501085124
ry | 4 | -2.89225916168237
ry | 5 | -0.00382313982693776
