ry | 0 | 0.514688122008286
ry | 1 | 0.399872722805732
ry | 2 | 0.0634454399085626
ry | 3 | 0.527577461682820
ry | 4 | 0.803317119979588
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.297273744740736
ry | 1 | -0.246389051531008
ry | 2 | -0.351793145050722
ry | 3 | 0.603994869043058
ry | 4 | 0.381660990315288
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.124784890890486
ry | 1 | 0.177447535036295
ry | 2 | 0.238811908953961
ry | 3 | -0.0430717697517644
ry | 4 | -0.529282378570665
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.517708559370511
ry | 1 | -1.89810632875806
ry | 2 | 0.341480221467657
ry | 3 | -0.897768427462079
ry | 4 | -0.845500471312215
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -2.69052033880073
ry | 1 | 0.427869159099851
ry | 2 | 0.154851248376323
ry | 3 | -0.310102349818446
ry | 4 | -0.114423770378429
