ry | 0 | -2.97633245306979
ry | 1 | 0.00983439288446567
ry | 2 | 0.149224624965428
ry | 3 | 0.0205266892189915
ry | 4 | -0.0435226220348651
ry | 5 | -0.893471230751748
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0910377400989625
ry | 1 | -0.0117635987327832
ry | 2 | 0.00210277606579617
ry | 3 | -0.00101305907431938
ry | 4 | -0.0107010408061608
ry | 5 | -0.379935380711148
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.40087770116434
ry | 1 | -0.535109976743766
ry | 2 | -1.57138045096139
ry | 3 | 0.00324939129122153
ry | 4 | 1.55694442586796
ry | 5 | 2.62320983677454
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.26332999795050
ry | 1 | -1.29660258250371
ry | 2 | 2.85896802471826
ry | 3 | -2.86736581462501
ry | 4 | -1.60035963603550
ry | 5 | -1.67346753153792
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.348283282100147
ry | 1 | -0.890416909909322
ry | 2 | 1.42046950277779
ry | 3 | 0.221924772730867
ry | 4 | -0.561988455432124
ry | 5 | -0.142259430071950
