ry | 0 | -0.975940299237383
ry | 1 | 0.600255483436711
ry | 2 | 0.427443094762925
ry | 3 | 2.22243344578120
ry | 4 | -1.49662165224694
ry | 5 | -1.53486480260006
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.00222788140317700
ry | 1 | 0.133768104992684
ry | 2 | 0.123550197797940
ry | 3 | -1.04545636385788
ry | 4 | 5.91037907254000
ry | 5 | -3.09724602925323
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.85572113638479
ry | 1 | 2.33403925320954
ry | 2 | 0.358369337486063
ry | 3 | -2.97755222870934
ry | 4 | -2.22577432325318
ry | 5 | -6.26282523066816
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -8.82264287893713
ry | 1 | -1.72997561957954
ry | 2 | 2.51846745557028
ry | 3 | -3.89985479947513
ry | 4 | 1.49006747698033
ry | 5 | -1.31654317727883
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.49730964666329
ry | 1 | 0.743108955315351
ry | 2 | -1.30155482278208
ry | 3 | -1.16234357088169
ry | 4 | 0.0701009475107352
ry | 5 | -0.228079946150728
