ry | 0 | 1.80648210058142
ry | 1 | 1.63554427055388
ry | 2 | 0.435553998343201
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.26665624556233
ry | 1 | -0.674717746008815
ry | 2 | -0.411222736126154
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.491933093035103
ry | 1 | 1.23142550440821
ry | 2 | -0.395657813517635
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.294319911116833
ry | 1 | -3.16240185085751
ry | 2 | -2.35490259896965
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.71420703476432
ry | 1 | -0.377283873213032
ry | 2 | -0.158312571452292
