ry | 0 | -0.661505994280682
ry | 1 | -1.59807429567007
ry | 2 | 0.338501413830758
ry | 3 | 0.773806463848315
ry | 4 | 1.53019949554595
ry | 5 | 0.0110492350215410
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.568073690859842
ry | 1 | 1.69146795820936
ry | 2 | -1.73630303982038
ry | 3 | 0.187765023108971
ry | 4 | 2.10890512736728
ry | 5 | -1.05875639598808
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.54749411005360
ry | 1 | -8.06042983119255
ry | 2 | 1.51789860580180
ry | 3 | 1.57991555521504
ry | 4 | 3.45080070200796
ry | 5 | -1.56225423071668
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.70583696285992
ry | 1 | 1.74884628121462
ry | 2 | 2.96633207971733
ry | 3 | 3.12257941222964
ry | 4 | -0.0220449403597548
ry | 5 | 0.0106574453662813
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.86390796513020
ry | 1 | 2.07408377385675
ry | 2 | 0.548144748370150
ry | 3 | -1.56397652940413
ry | 4 | -1.62212726808837
ry | 5 | -0.0649334408985200
