ry | 0 | 1.52571175161986
ry | 1 | 1.34236536981569
ry | 2 | 1.93400538999112
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.73140517435556
ry | 1 | -0.973394820687345
ry | 2 | 0.0194693345206922
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0646980906304071
ry | 1 | 0.454496117069308
ry | 2 | 0.0215574862429562
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00533914727365823
ry | 1 | -3.12438600248042
ry | 2 | -0.991076503953662
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.93351043652642
ry | 1 | 0.213404849305491
ry | 2 | -0.385471388519588
