ry | 0 | 0.337117794166689
ry | 1 | -0.884555558339223
ry | 2 | 0.191896158485583
ry | 3 | 1.19332910820781
ry | 4 | -1.21664572793368
ry | 5 | -0.0173651458159012
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.135916840156187
ry | 1 | 1.86295876968631
ry | 2 | -0.431034415599503
ry | 3 | -0.214123590379311
ry | 4 | -0.431384871021157
ry | 5 | -1.36486028554855
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.192364436874749
ry | 1 | -0.718940219246140
ry | 2 | 1.58635117927532
ry | 3 | -0.355937199079180
ry | 4 | 1.45160126713230
ry | 5 | -0.0754861237560560
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.65574884828401
ry | 1 | 1.73896641204539
ry | 2 | 0.187203511745666
ry | 3 | -0.542320238105749
ry | 4 | 1.31140058266032
ry | 5 | 0.0242973196713412
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.341982102615746
ry | 1 | -0.0692843435517440
ry | 2 | -0.314060214296326
ry | 3 | -1.39183220783669
ry | 4 | 0.141918813927252
ry | 5 | 0.100887235672344
