ry | 0 | -0.142249498913006
ry | 1 | 0.383414503149256
ry | 2 | 0.246341189193293
ry | 3 | 0.278017657894630
ry | 4 | -0.552378912677718
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.505989752013394
ry | 1 | -0.241631995875878
ry | 2 | 0.0229560490595902
ry | 3 | 0.579436972439710
ry | 4 | -0.186756830941056
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.165062002185903
ry | 1 | -0.0399628042085790
ry | 2 | -0.102354129040094
ry | 3 | 0.253684501933337
ry | 4 | 0.595371571446793
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.571069543398734
ry | 1 | 0.659420374504653
ry | 2 | 0.878652610063481
ry | 3 | 0.485282494414160
ry | 4 | 0.263724793441012
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.87910162544721
ry | 1 | -0.958634391452446
ry | 2 | -0.650809491834398
ry | 3 | 0.0446099819343770
ry | 4 | 0.0707608007164558
