ry | 0 | 0.507247024192093
ry | 1 | -1.27114175285787
ry | 2 | -0.158292210333835
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.407421387096423
ry | 1 | -0.107694164310386
ry | 2 | 0.156531757367319
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.206401064277303
ry | 1 | 0.181803597297937
ry | 2 | -0.181931238422884
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.228369429747222
ry | 1 | -0.893463855642388
ry | 2 | 0.931851816854410
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -1.71620826915513
ry | 1 | 1.14520880385217
ry | 2 | -0.175301784001397
