ry | 0 | 1.75233244668635
ry | 1 | 1.51890151134812
ry | 2 | 2.11869704535391
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.38517823034146
ry | 1 | -1.01962241280485
ry | 2 | -0.0865745549752672
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.144974570911012
ry | 1 | 0.110055774791364
ry | 2 | -0.0574596831519369
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0373302899653995
ry | 1 | -3.39376345240112
ry | 2 | -1.23091047555581
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 1.81541932482690
ry | 1 | 0.486064178428460
ry | 2 | -0.246574360305443
