ry | 0 | 0.479018585789992
ry | 1 | 0.432582724237460
ry | 2 | 0.111153535172161
ry | 3 | 0.486016380142115
ry | 4 | 0.895937800867134
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.280561061026840
ry | 1 | -0.395230823600679
ry | 2 | -0.415778747190472
ry | 3 | 0.673039450788156
ry | 4 | 0.404023573731162
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0748475235640238
ry | 1 | 0.269749906493349
ry | 2 | 0.253735018693688
ry | 3 | -0.0440960819795185
ry | 4 | -0.644330455562337
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.501353965759940
ry | 1 | -1.98811438535478
ry | 2 | 0.375083540894623
ry | 3 | -0.911137310181293
ry | 4 | -0.859207529390112
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -2.82655000117508
ry | 1 | 0.390367091222108
ry | 2 | 0.160745978957322
ry | 3 | -0.270569922464356
ry | 4 | -0.0467566449721020
