ry | 0 | 0.0588624480240875
ry | 1 | -0.291795050617118
ry | 2 | -0.0290669751464524
ry | 3 | 0.0495287769647988
ry | 4 | -0.422963695596366
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.342433452882710
ry | 1 | -0.0851925976012110
ry | 2 | 0.0347159545151966
ry | 3 | 0.123657402891385
ry | 4 | -0.110418265323481
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.157920515428016
ry | 1 | 0.0112671508290828
ry | 2 | 0.0729509776802824
ry | 3 | -0.188730742090310
ry | 4 | -0.116111437124824
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.408358254604141
ry | 1 | 0.197249936208024
ry | 2 | 0.278379696362974
ry | 3 | 0.300470048416692
ry | 4 | 0.247678569662504
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.298213171649790
ry | 1 | -0.0291235433204973
ry | 2 | -0.169839398365319
ry | 3 | 0.194402419522184
ry | 4 | 0.313043061771743
