ry | 0 | -3.54034352298950
ry | 1 | -3.06959639639489
ry | 2 | -0.0458192337024288
ry | 3 | -0.000303199419405029
ry | 4 | 0.317600085026022
ry | 5 | -1.57396875366275
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.18440496701138
ry | 1 | 0.219888518849778
ry | 2 | 0.206705980839389
ry | 3 | -0.106565565515798
ry | 4 | 0.305105204418366
ry | 5 | 3.10161343911963
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.45998556054573
ry | 1 | 1.26745986482530
ry | 2 | -1.93299764670724
ry | 3 | -0.991249130060410
ry | 4 | -1.60745464141395
ry | 5 | -0.118027458446663
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.192996377641050
ry | 1 | 3.74303082003681
ry | 2 | -1.58948979348366
ry | 3 | -1.54359202581874
ry | 4 | 0.154535355939362
ry | 5 | -1.55840751592304
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.889848085872972
ry | 1 | -0.0352367913100900
ry | 2 | -0.107372856446629
ry | 3 | 0.0408930633084411
ry | 4 | 0.0307394388885354
ry | 5 | 0.104993695624878
