ry | 0 | 0.0489222072085888
ry | 1 | -0.0994985910859392
ry | 2 | -0.522309145956764
ry | 3 | -0.185919113930930
ry | 4 | 0.0209057681644000
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.154958689983894
ry | 1 | 0.0215816240920720
ry | 2 | -0.0647928120396272
ry | 3 | -0.491349955499347
ry | 4 | 0.207841081612192
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.421940629734532
ry | 1 | -0.0929203090306875
ry | 2 | 0.363186049243002
ry | 3 | -0.0842496054461161
ry | 4 | 0.0411399391175860
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.102250960327557
ry | 1 | 0.235436986028725
ry | 2 | -0.556780958418772
ry | 3 | -0.897516777379053
ry | 4 | -0.293407491534704
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.157042117489452
ry | 1 | 0.0636495503147557
ry | 2 | -0.436995234756813
ry | 3 | 0.117144371597011
ry | 4 | -0.202942109377695
