ry | 0 | 1.64641223012302
ry | 1 | 1.22102685457130
ry | 2 | 1.30143218622809
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.10723206225297
ry | 1 | -0.693124700537376
ry | 2 | -0.324676216721643
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.255438735976784
ry | 1 | 0.764677175387152
ry | 2 | -0.263935686658098
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.265100728177763
ry | 1 | -3.32520680461857
ry | 2 | -1.55811331322418
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 2.51655547273149
ry | 1 | -0.104704943989861
ry | 2 | -0.195069183474091
