x | 0 | 
x | 2 | 
ry | 0 | 1.55285446340374
ry | 1 | -0.491011267410338
ry | 2 | 0.105881582131101
ry | 3 | -0.586672804248386
ry | 4 | -0.757885448500543
ry | 5 | 0.147645249597077
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.00444432755493790
ry | 1 | -0.978791439273232
ry | 2 | -0.506226929817250
ry | 3 | -0.612288415117918
ry | 4 | 2.91032741810645
ry | 5 | 0.00584028429271548
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 0.0115897705847257
ry | 1 | 0.0149586019842258
ry | 2 | 0.223626821400881
ry | 3 | 0.220263365212741
ry | 4 | -0.0102580309646981
ry | 5 | -1.58723697116852
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -1.57466251764608
ry | 1 | 1.34147062895645
ry | 2 | 2.79630341249317
ry | 3 | -0.287237512941045
ry | 4 | 0.00840464365773039
ry | 5 | -1.56195165841853
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | 1.67707433271323
ry | 1 | -1.55885586451130
ry | 2 | -1.67614123020808
ry | 3 | -1.57051224839857
ry | 4 | 1.50570366512066
ry | 5 | -0.00137022895677545
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 4 5 | 
ry | 0 | -0.0673539722608849
ry | 1 | -1.15134826781423
ry | 2 | 1.37969755365593
ry | 3 | 0.160105078708624
ry | 4 | 0.0254056504814025
ry | 5 | 9.70900540603868e-5
