x | 2 | 
ry | 0 | -0.00698593761376307
ry | 1 | -0.344686183800273
ry | 2 | -0.834579143781468
ry | 3 | 0.0240445646896292
ry | 4 | 1.07039505382999
ry | 5 | 0.0766096792098549
ry | 6 | -0.0171758494126614
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 0.0709346152915069
ry | 1 | 0.312857656832827
ry | 2 | -1.47888987066050
ry | 3 | -0.787210017592110
ry | 4 | 0.280055667561531
ry | 5 | 0.769295084535731
ry | 6 | -0.299203267821701
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 1.28406063516231
ry | 1 | -0.0206300128650594
ry | 2 | 0.0729105573953596
ry | 3 | 2.40056332102160
ry | 4 | 1.70256910275806
ry | 5 | -1.05388184632214
ry | 6 | 0.612097848737315
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 0.149288530290588
ry | 1 | -0.442264097788034
ry | 2 | 1.52400958844520
ry | 3 | -1.34346934775598
ry | 4 | 0.0399279758284897
ry | 5 | 0.173689912499273
ry | 6 | -0.764170980217054
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 1.40404026597424
ry | 1 | 0.0181106206767745
ry | 2 | -0.301022891232163
ry | 3 | -0.0467425538348815
ry | 4 | -0.247543207924916
ry | 5 | 0.532242943865225
ry | 6 | 0.0517953111310271
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -1.54189899624198
ry | 1 | 1.80342030161440
ry | 2 | 0.901426989710464
ry | 3 | -0.00699208987716426
ry | 4 | -1.57306417732079
ry | 5 | 1.51217360809543
ry | 6 | 1.91204140733471
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | -0.166569214014928
ry | 1 | 0.671817838330115
ry | 2 | 0.785688747734094
ry | 3 | 0.432117906314950
ry | 4 | -0.196837661479608
ry | 5 | -0.868966381806215
ry | 6 | 0.00110156216133593
cx | 0 1 | 
cx | 0 2 | 
cx | 0 3 | 
cx | 0 4 | 
cx | 0 5 | 
cx | 0 6 | 
cx | 1 2 | 
cx | 1 3 | 
cx | 1 4 | 
cx | 1 5 | 
cx | 1 6 | 
cx | 2 3 | 
cx | 2 4 | 
cx | 2 5 | 
cx | 2 6 | 
cx | 3 4 | 
cx | 3 5 | 
cx | 3 6 | 
cx | 4 5 | 
cx | 4 6 | 
cx | 5 6 | 
ry | 0 | 0.668869244640812
ry | 1 | 0.113509276044600
ry | 2 | -1.24699995231184
ry | 3 | -1.45774532695154
ry | 4 | -0.00963657475482980
ry | 5 | -0.0460078624009617
ry | 6 | 0.176035163933893
