x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -3.07513944062245
ry | 1 | -1.3137019467233033
ry | 2 | -1.405203415436379e-07
ry | 3 | -2.0615780701372183e-07
ry | 4 | 0.41643837873971196
ry | 5 | -8.717957186739511e-05
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.03430812133603
ry | 1 | -4.417474073355786e-07
ry | 2 | 2.3798867208070792e-07
ry | 3 | 3.381008792367754e-06
ry | 4 | -0.7614139715102559
ry | 5 | 1.169116841254361
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.03440568696707067
ry | 1 | 2.0401837311574194
ry | 2 | -2.0409134537517911e-07
ry | 3 | -9.60245162845351e-07
ry | 4 | -0.8471900753269825
ry | 5 | -0.2917586554911972
