x | 0 | 
x | 2 | 
ry | 0 | -2.075686734808121
ry | 1 | 1.508869170660041
ry | 2 | -0.4934094914542897
ry | 3 | -1.663178276281404
ry | 4 | 1.571570657998048
ry | 5 | -1.4079711121095497
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.5902797193724205
ry | 1 | 0.0677176380622421
ry | 2 | 0.056629634548914995
ry | 3 | -0.004356237787471318
ry | 4 | -0.0038401873318781687
ry | 5 | -0.43919993483022385
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.4802886849259301
ry | 1 | -1.5157078437816134
ry | 2 | 0.48621951625554904
ry | 3 | 1.4959949854660923
ry | 4 | -1.5703258967518405
ry | 5 | 1.407207786107368
