x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -3.0932212031132247
ry | 1 | -1.3964481440980272
ry | 2 | -4.207301805218336e-07
ry | 3 | -3.8147316171848513e-07
ry | 4 | -0.02908221080232198
ry | 5 | -7.460967841103347e-06
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.0806322654113245
ry | 1 | 2.4272189112213026e-07
ry | 2 | 1.005394282309651e-07
ry | 3 | 2.392155563776548e-07
ry | 4 | -0.7745751140001312
ry | 5 | 1.600487049769705
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00824558076843776
ry | 1 | 2.3648993329756993
ry | 2 | -5.082645507987683e-07
ry | 3 | -7.942069460549835e-07
ry | 4 | -0.7749981457149971
ry | 5 | -0.6574909842809844
