x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 2.8889623712475627
ry | 1 | -0.402730842998464
ry | 2 | -3.1372436525378578
ry | 3 | 0.9964239003324483
ry | 4 | -0.035750033109738316
ry | 5 | -0.43236464663500496
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.2932521978615472
ry | 1 | 0.005918359430747847
ry | 2 | 0.004858413715852551
ry | 3 | 1.1668131932247887
ry | 4 | 1.495003667726156
ry | 5 | 0.8149489606319005
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.837555075279108
ry | 1 | 0.8556331186659742
ry | 2 | 3.1323994227400362
ry | 3 | -1.3251564366433413
ry | 4 | 0.01038434256618885
ry | 5 | 1.5032567764089915
