x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 2.4986748456940475
ry | 1 | -2.3080927967417613
ry | 2 | -1.5363248627296802
ry | 3 | 1.5723029824500376
ry | 4 | 0.15738496970929325
ry | 5 | -0.5580460196103374
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.2524894508446168
ry | 1 | 0.1037508888378427
ry | 2 | 0.0007682030706355038
ry | 3 | -0.6611615125545969
ry | 4 | -0.63642559444885
ry | 5 | -0.3583935827593162
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.626783022217366
ry | 1 | 2.2016950624125555
ry | 2 | 1.5365877078161387
ry | 3 | -1.5709820567129331
ry | 4 | 0.4828104828659443
ry | 5 | 0.7767612635071531
