x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | -3.139650038106348
ry | 1 | -0.7589577175571927
ry | 2 | -8.517632440428422e-07
ry | 3 | -2.761912929031262e-06
ry | 4 | -0.5261308508319918
ry | 5 | -1.22602980594337e-05
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -3.135386024390364
ry | 1 | -1.8447840292848988e-07
ry | 2 | -5.245525491309374e-07
ry | 3 | 9.369902254326413e-07
ry | 4 | -0.7589131566989616
ry | 5 | 2.0577877972379612
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.002787574907854816
ry | 1 | 2.192332856214957
ry | 2 | -2.2089490015095665e-06
ry | 3 | -3.220749567641758e-07
ry | 4 | -0.8925215195329643
ry | 5 | -0.7907139486215136
