x | 0 | 
x | 2 | 
ry | 0 | -0.391430262099691
ry | 1 | -0.008762057620769132
ry | 2 | -0.3997711030943666
ry | 3 | -1.01018502695892
ry | 4 | 0.6888550531236803
ry | 5 | -0.3484542313068956
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.01164129709956794
ry | 1 | -0.0006819294558148062
ry | 2 | 0.027787868928782586
ry | 3 | -0.5240323587492121
ry | 4 | -0.01634141855748074
ry | 5 | -1.2737920137765525e-05
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.3973630833107982
ry | 1 | -0.01796601144799402
ry | 2 | 0.38196230859592156
ry | 3 | 0.9055322003566567
ry | 4 | -0.6707361060413377
ry | 5 | 0.3523869127712717
