x | 0 | 
x | 2 | 
ry | 0 | -0.5587797124792455
ry | 1 | -0.019333523055513856
ry | 2 | -0.5694651959271825
ry | 3 | -1.2192179914199106
ry | 4 | 0.676777799090694
ry | 5 | -1.2093377536706045
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.013565315482490792
ry | 1 | -0.0013768962548531933
ry | 2 | 0.013958580825687367
ry | 3 | -0.544812214901646
ry | 4 | -0.050653878878124954
ry | 5 | -0.00022789543485105603
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.564326792245235
ry | 1 | -0.01396642234706966
ry | 2 | 0.563369523361521
ry | 3 | 1.1450780025254899
ry | 4 | -0.6697164239160315
ry | 5 | 1.2133867666381961
