x | 0 | 
x | 2 | 
ry | 0 | 1.592493327434819
ry | 1 | 0.16759630512872928
ry | 2 | 1.5067485801398577
ry | 3 | 0.37496452721039114
ry | 4 | 1.5538340817709804
ry | 5 | -2.360256036748595
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.008302914889653595
ry | 1 | -0.05902361117834396
ry | 2 | 0.014674178803732209
ry | 3 | -0.018741751012347957
ry | 4 | -0.5017834618457563
ry | 5 | 0.003083433000072608
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.528781482765518
ry | 1 | 1.5749321674516907
ry | 2 | -1.5174191861369648
ry | 3 | -1.5723177652776597
ry | 4 | -1.555291015246739
ry | 5 | 2.3608335895539985
