x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | -3.141635490014973
ry | 1 | -0.0004000005646559554
ry | 2 | 2.0789134703056178e-05
ry | 3 | -0.7406915409504071
ry | 4 | -1.7302750061228855
ry | 5 | -1.564444546702711
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 3.335508804033794
ry | 1 | -4.847648956898893e-06
ry | 2 | -5.019707634691858e-05
ry | 3 | 0.8174543274700823
ry | 4 | -2.568968215841268
ry | 5 | 0.14043969734741482
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.069878036224651
ry | 1 | 0.00048351064471047336
ry | 2 | -2.418300428743825e-05
ry | 3 | 3.1370755112439257
ry | 4 | 2.2625322113482764
ry | 5 | 1.4873372855943852
