x | 0 | 
x | 2 | 
ry | 0 | 1.5925550819135652
ry | 1 | 0.2460189266395592
ry | 2 | 1.5316600281348545
ry | 3 | 0.3460518938426573
ry | 4 | 1.5545587635313
ry | 5 | -2.360086440372946
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.018198082785324782
ry | 1 | -0.05143022058489067
ry | 2 | 0.008337138124626444
ry | 3 | -0.010219490320930325
ry | 4 | -0.5026124542166686
ry | 5 | 0.0029713465770874847
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.5430479590832042
ry | 1 | 1.5728629571532902
ry | 2 | -1.540969316447949
ry | 3 | -1.5711796025691618
ry | 4 | -1.5552758248429406
ry | 5 | 2.360634622744415
