x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | 0.26601513395232085
ry | 1 | -1.6237537307758951
ry | 2 | -0.10122915091183378
ry | 3 | -1.4955811765295084
ry | 4 | -0.971898182979497
ry | 5 | 0.0009599028901207778
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.3670510896405578
ry | 1 | -0.025960936447660964
ry | 2 | 0.023397174964069595
ry | 3 | 0.0013261660449526023
ry | 4 | 0.5444417484352647
ry | 5 | 0.0005467951816271428
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.10039294290071545
ry | 1 | 1.6668088383682698
ry | 2 | 0.10282247044526013
ry | 3 | 1.4956724204940923
ry | 4 | 0.9719676184622028
ry | 5 | -0.0016558759506330439
