x | 0 | 
x | 2 | 
ry | 0 | 1.587418739790599
ry | 1 | 0.29975285108518723
ry | 2 | 1.5601113362956434
ry | 3 | 0.3043370954056112
ry | 4 | 1.5550744100500737
ry | 5 | -2.3599551151310587
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.030116159852238318
ry | 1 | -0.04142961671416981
ry | 2 | 0.0011794516534845616
ry | 3 | -0.0012045630965745403
ry | 4 | -0.5030894217078317
ry | 5 | 0.002913599236909956
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.5605768658668548
ry | 1 | 1.57088114014659
ry | 2 | -1.5647394424547378
ry | 3 | -1.5708129993019824
ry | 4 | -1.5551369882684019
ry | 5 | 2.360481497049955
