x | 2 | 
ry | 0 | -1.12085088088345
ry | 1 | 1.51683334638305
ry | 2 | -0.00372105832964416
ry | 3 | -1.49633639792981
ry | 4 | 0.000185511979277295
ry | 5 | -5.12795318641466
ry | 6 | 0.790803300742624
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.0120459119443468
ry | 1 | 0.311560223446375
ry | 2 | 3.13832746898593
ry | 3 | -1.57618687113830
ry | 4 | -3.13005617560478
ry | 5 | 0.000305921492875948
ry | 6 | -0.00743158061814570
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.601398023062579
ry | 1 | -0.0402305786845756
ry | 2 | -0.171268382148353
ry | 3 | 1.56407855935575
ry | 4 | -1.63951693954731
ry | 5 | 3.64094283663855e-6
ry | 6 | -1.44259196084622
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.0419496898576113
ry | 1 | -2.03104266012919
ry | 2 | 0.0106024560628877
ry | 3 | -0.00935411729008807
ry | 4 | -1.60881128939259
ry | 5 | -0.0905551090184808
ry | 6 | 0.000761652786939332
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.0337317517851002
ry | 1 | 0.00399278180105365
ry | 2 | 0.0143374209869491
ry | 3 | -2.06184357794392
ry | 4 | -1.57778051593106
ry | 5 | -0.197873757266644
ry | 6 | 1.91665335886805
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.785563752794237
ry | 1 | -0.00259953889052810
ry | 2 | 1.13461058076437
ry | 3 | 0.00114389088726533
ry | 4 | -1.87061682083728
ry | 5 | -0.0338071061815189
ry | 6 | -0.00161050759324446
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 2.35171885898505e-5
ry | 1 | 0.0148903944228494
ry | 2 | -0.00811786827961684
ry | 3 | -1.36849132297625
ry | 4 | 0.0703339996779530
ry | 5 | 1.58759443472043
ry | 6 | 1.57017079251747
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.00702557203774960
ry | 1 | 1.57045899927691
ry | 2 | -0.547807365936919
ry | 3 | 0.00494283428691945
ry | 4 | 1.56819258329930
ry | 5 | -0.100550301113476
ry | 6 | -1.60183719943473
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 1.56951267577328
ry | 1 | 0.785544098518389
ry | 2 | 0.00111803932162166
ry | 3 | -1.57078466253776
ry | 4 | -2.87743232178422
ry | 5 | -0.0136554893745529
ry | 6 | -2.34478855275345
