x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 0.0490859279856579
ry | 1 | -1.12625142113957
ry | 2 | 0.801055882167368
ry | 3 | 0.000150798058126645
ry | 4 | 1.01096479119885
ry | 5 | 0.000486400979641132
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.469846238132238
ry | 1 | -0.522539658774681
ry | 2 | -0.0541920435371294
ry | 3 | 0.000805372856424544
ry | 4 | -0.000424781200640700
ry | 5 | 0.231867178699364
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00119982894270210
ry | 1 | 0.000182486410821421
ry | 2 | 0.371324467194482
ry | 3 | -1.60773609416665
ry | 4 | 1.91401564795082
ry | 5 | -1.26309905021989
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -6.86897591220897e-5
ry | 1 | -0.316058290627376
ry | 2 | 0.492523339282001
ry | 3 | -0.0459179600774181
ry | 4 | -0.00214517671620965
ry | 5 | 0.837163195913463
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.12120501965233e-5
ry | 1 | 0.00131568084534183
ry | 2 | 0.699726471276805
ry | 3 | 0.684934608130119
ry | 4 | 0.152634853605291
ry | 5 | -1.91431917960561e-5
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.25080458531200
ry | 1 | 0.000140475642770248
ry | 2 | -0.506969732127703
ry | 3 | -0.0150904796474192
ry | 4 | 0.150682143928904
ry | 5 | 0.768939971097532
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.000564358420819286
ry | 1 | 0.000533784084206180
ry | 2 | -0.000141454886110948
ry | 3 | -0.0381549098467019
ry | 4 | 0.512098306368380
ry | 5 | -0.153902485513537
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.730402104684586
ry | 1 | 0.216016405143187
ry | 2 | 0.431059990986116
ry | 3 | -0.000102630210798426
ry | 4 | 0.311912077262464
ry | 5 | -0.998709965707922
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.310845023332377
ry | 1 | -0.0836127190669102
ry | 2 | -1.24910109832093
ry | 3 | 0.000430107248881560
ry | 4 | 0.000103252297960260
ry | 5 | -0.681909934413756
