x | 0 | 
x | 2 | 
ry | 0 | -0.0989316270731034
ry | 1 | 0.344640141590813
ry | 2 | 0.000998429346737759
ry | 3 | 0.0311479001390943
ry | 4 | -1.13653703579189
ry | 5 | 0.346771235875856
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0136188149537327
ry | 1 | 0.0596764296920669
ry | 2 | 0.0823198795705611
ry | 3 | 0.0519573916880606
ry | 4 | -0.00676671558325084
ry | 5 | 0.150018006595157
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0344701545251148
ry | 1 | 0.0322668489114420
ry | 2 | 0.0198507684822656
ry | 3 | 0.0252816712938476
ry | 4 | 0.0264363600621926
ry | 5 | 0.0374713215899047
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.159989709832360
ry | 1 | 0.381366051016823
ry | 2 | 0.197514922547703
ry | 3 | -0.0393289900180444
ry | 4 | -0.0640077383939889
ry | 5 | -0.0131534739087733
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00335270366037003
ry | 1 | -0.411122462017796
ry | 2 | 0.121332592468298
ry | 3 | 0.409215598026789
ry | 4 | -0.146187437695735
ry | 5 | -0.00971928319567113
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.293644460926570
ry | 1 | -0.319032773475723
ry | 2 | 0.0594919417109122
ry | 3 | -0.0462274121132382
ry | 4 | -0.275016645555641
ry | 5 | 0.183589816071756
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.498081390740649
ry | 1 | 0.0361363336369132
ry | 2 | 0.0341105075686797
ry | 3 | 0.112167754366173
ry | 4 | 0.0113960688998590
ry | 5 | 0.0977001990579571
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.115988315428764
ry | 1 | 0.0114132601470233
ry | 2 | -0.108316597124062
ry | 3 | 0.122479469322963
ry | 4 | -0.0109621702450156
ry | 5 | -0.00305723304598131
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.779262347370919
ry | 1 | 0.517962049124051
ry | 2 | 0.0397641250836526
ry | 3 | -0.266758044295067
ry | 4 | 0.137360914395822
ry | 5 | -0.119960484420438
