x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 0.155931473347324
ry | 1 | 0.000789056266275706
ry | 2 | 0.0475895688330809
ry | 3 | 0.196743357523329
ry | 4 | 0.00814546436055377
ry | 5 | 0.0272536079047350
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.768085347742518
ry | 1 | 0.263001344157104
ry | 2 | 0.00325604555043655
ry | 3 | -0.00679360321014631
ry | 4 | 0.0640113158433563
ry | 5 | -1.00487025127251
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.117748536537925
ry | 1 | -0.0345640028113124
ry | 2 | 0.0138776266907868
ry | 3 | 0.0468202700643633
ry | 4 | 0.394444677186689
ry | 5 | -0.0144738756125393
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.713233317661120
ry | 1 | 0.117812433291046
ry | 2 | -0.0635528430176932
ry | 3 | -0.0555481301652075
ry | 4 | -0.776087460114769
ry | 5 | 0.0350414097291766
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0164740924470681
ry | 1 | -1.45744588431235
ry | 2 | -0.303245431282890
ry | 3 | 0.00175117973820756
ry | 4 | 1.27100679720147
ry | 5 | 0.0245285385342534
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.00252166319154433
ry | 1 | -0.0398865032781558
ry | 2 | -0.105160244747568
ry | 3 | -0.0291282230805163
ry | 4 | 0.000277589424894142
ry | 5 | -0.609447424903226
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0281019653758919
ry | 1 | 0.00372781970907830
ry | 2 | 0.0861663276456787
ry | 3 | 0.0363597754137062
ry | 4 | 0.00506458050750054
ry | 5 | 1.53143259501524
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0705587957614713
ry | 1 | 0.782149071479366
ry | 2 | -0.0318627560539865
ry | 3 | -0.788172354781873
ry | 4 | 0.00704176337969120
ry | 5 | 0.00193840823659119
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.603200360875290
ry | 1 | -0.336354213514498
ry | 2 | -0.0357069626037572
ry | 3 | 0.255551461135648
ry | 4 | 1.40580348343180
ry | 5 | 0.232557109077602
