ry | 0 | -0.0152410757076645
ry | 1 | -0.184539495408141
ry | 2 | -0.00191654624312787
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0231623232052444
ry | 1 | -0.0222822354870608
ry | 2 | -0.00145333570022873
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0469338226639538
ry | 1 | -0.185043427916474
ry | 2 | -0.000863928034109675
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00336894118611321
ry | 1 | -0.0216597915623195
ry | 2 | -0.00141932844521754
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0173255862862763
ry | 1 | -0.183739062955190
ry | 2 | -0.00210558842078708
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0218650088043991
ry | 1 | -0.0206270558366315
ry | 2 | -0.000669583663616582
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0467035305690238
ry | 1 | -0.183528513686112
ry | 2 | -0.000815475148317690
