ry | 0 | -0.0209484873594573
ry | 1 | 0.00144416419375030
ry | 2 | -0.00357097818917253
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0226976386415045
ry | 1 | -0.0138930206282365
ry | 2 | -0.00352217312133552
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00216322706687671
ry | 1 | 0.00124650578773259
ry | 2 | -0.00393924946632340
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0267240649856662
ry | 1 | -0.0139002682390051
ry | 2 | -0.00401883701544292
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0204411091868019
ry | 1 | 0.00129169094689669
ry | 2 | -0.00351573188258452
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0225223399125197
ry | 1 | -0.0142294738430192
ry | 2 | -0.00347554176593127
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00227066290251132
ry | 1 | 0.00110627990348978
ry | 2 | -0.00433852947793524
