ry | 0 | -0.102253070981719
ry | 1 | 0.129459094538338
ry | 2 | -0.515347137775876
ry | 3 | 0.778669605660891
ry | 4 | 1.12430082156347
ry | 5 | -0.380899715701895
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0918572432330455
ry | 1 | 0.283911348333777
ry | 2 | 0.284010324849861
ry | 3 | -0.901851415179295
ry | 4 | 1.08107193455285
ry | 5 | 0.174883430852988
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0950441030098315
ry | 1 | 0.0339628976239101
ry | 2 | -0.0326094336763016
ry | 3 | 0.0298635515546820
ry | 4 | -1.09059545531946
ry | 5 | 0.139015221405884
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.463881856468683
ry | 1 | 0.0837767176201221
ry | 2 | -0.893380417074338
ry | 3 | 0.145886885346966
ry | 4 | -0.209655093147540
ry | 5 | -0.353687671500235
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0129413592437989
ry | 1 | -0.102468724405103
ry | 2 | 0.349371424978024
ry | 3 | -0.249930423297049
ry | 4 | 0.158763739336857
ry | 5 | -0.125230030873171
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.456948346397321
ry | 1 | -0.0994097735980300
ry | 2 | 0.888566168689530
ry | 3 | 0.629737001462554
ry | 4 | 1.15163480953238
ry | 5 | 0.818216543623551
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0832140547363747
ry | 1 | 0.283728055761679
ry | 2 | 0.0345335714642450
ry | 3 | -0.442916360810213
ry | 4 | -0.0461925339553365
ry | 5 | 0.358965533004294
