ry | 0 | -0.480348414917498
ry | 1 | -0.227151469023018
ry | 2 | -0.102770102381932
ry | 3 | -0.116921349502196
ry | 4 | 0.0429047677581910
ry | 5 | 0.164536404376455
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.327744739944432
ry | 1 | 0.0888606838251555
ry | 2 | -0.137922160470172
ry | 3 | 0.151358410436321
ry | 4 | -0.788903685347155
ry | 5 | 0.325146161655832
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0298826156957996
ry | 1 | -0.136796943436935
ry | 2 | 0.310955927016958
ry | 3 | 0.0983885837920235
ry | 4 | 0.176746864493275
ry | 5 | -0.271127472035308
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.59878159976838
ry | 1 | -0.00725595975389393
ry | 2 | -0.160261708027194
ry | 3 | 0.154226192680656
ry | 4 | 0.359932986424277
ry | 5 | -0.349864903364446
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.162215223290676
ry | 1 | 0.301544507143529
ry | 2 | 0.340746008392916
ry | 3 | -0.113896553411504
ry | 4 | 0.196578180843220
ry | 5 | 0.114142978234499
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.383756032922235
ry | 1 | -0.0173386082223563
ry | 2 | -0.368333406817752
ry | 3 | -0.299554993156771
ry | 4 | 0.318713876156048
ry | 5 | 0.179682602468633
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.426130162184069
ry | 1 | 0.209753428239198
ry | 2 | 0.179574621559545
ry | 3 | -0.244678472160561
ry | 4 | -0.0848246045002532
ry | 5 | -0.302704095452584
