ry | 0 | -0.400332552558768
ry | 1 | 0.429189543641977
ry | 2 | -0.321858636726188
ry | 3 | 0.217756678093128
ry | 4 | -1.15251469219208
ry | 5 | 0.597653058126981
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.419424610550604
ry | 1 | 0.642546066525330
ry | 2 | -1.04507829875147
ry | 3 | 1.05502518112945
ry | 4 | 1.02514281937945
ry | 5 | -0.260665946624356
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.762583523677711
ry | 1 | 0.331426965746243
ry | 2 | 0.000207360847887875
ry | 3 | -0.381725040711456
ry | 4 | -0.124680099759178
ry | 5 | -0.0257839635753386
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.288855657505561
ry | 1 | -0.128902705895915
ry | 2 | -0.334165813256345
ry | 3 | -0.336803469308341
ry | 4 | -0.591497761209020
ry | 5 | -0.760400361467751
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.566884089277868
ry | 1 | 0.232853569270501
ry | 2 | -0.280575723100779
ry | 3 | 0.712007375946999
ry | 4 | 0.816206553411558
ry | 5 | -0.274304684065698
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0222465561121292
ry | 1 | 0.529714931332237
ry | 2 | -0.728231802410303
ry | 3 | 0.487480796230411
ry | 4 | -0.377311022009864
ry | 5 | 0.171241082167799
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.53593534736387
ry | 1 | 0.788056142742973
ry | 2 | 1.30881553957004
ry | 3 | 0.0608324724017869
ry | 4 | 0.0203331141827491
ry | 5 | 0.444831137977874
