ry | 0 | -0.00504529559365062
ry | 1 | -0.0219914624417808
ry | 2 | 0.000331285712342355
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0329666843772474
ry | 1 | -0.0670607170328755
ry | 2 | -0.000119615304174257
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.772885779457426
ry | 1 | -0.0243649122525014
ry | 2 | 0.000853504682005183
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.101643655361649
ry | 1 | 0.0530494116062096
ry | 2 | -0.00651287272949548
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00135197934131998
ry | 1 | -0.0277866923731684
ry | 2 | -0.00110898971586977
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0358099524111234
ry | 1 | 0.0542272075971071
ry | 2 | 0.00577537484772832
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.764139150943721
ry | 1 | -0.0285224779534744
ry | 2 | 0.00399685548689488
