ry | 0 | -0.00225394798826673
ry | 1 | 0.000821603306373064
ry | 2 | -0.0529934620723295
ry | 3 | 0.278259733257244
ry | 4 | 0.301242279886767
ry | 5 | 0.0367132833359125
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0642140923515832
ry | 1 | 0.0507997620922079
ry | 2 | 0.411840857210532
ry | 3 | -0.0550908447053674
ry | 4 | -0.383067524627228
ry | 5 | -0.180261105475172
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0295232818402517
ry | 1 | -0.0403339518223151
ry | 2 | -0.222670091314720
ry | 3 | -0.0335801106099035
ry | 4 | -0.315872738393469
ry | 5 | -0.0628509001418340
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.260926637438584
ry | 1 | 0.00855107474360619
ry | 2 | 0.245820300828945
ry | 3 | -0.0594035434622285
ry | 4 | 0.194367575929110
ry | 5 | -0.151313350807002
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0370615382599302
ry | 1 | -0.102007252502506
ry | 2 | -0.0319863326307275
ry | 3 | -0.290711693640243
ry | 4 | 0.0478370759674805
ry | 5 | 0.0683475610912496
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.417240551865078
ry | 1 | -0.435712927410996
ry | 2 | 0.321080817557917
ry | 3 | -0.125705774325004
ry | 4 | -0.137916997668752
ry | 5 | 0.203920624366693
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.119960393751585
ry | 1 | 0.142233769741756
ry | 2 | 0.129601317005745
ry | 3 | -0.0959981112135524
ry | 4 | -0.0105789130550524
ry | 5 | 0.0669004733630021
