ry | 0 | -0.272464746595987
ry | 1 | -0.271947857190334
ry | 2 | -0.134094581220833
ry | 3 | 0.0272661656280822
ry | 4 | -0.223147741307355
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.355574057532728
ry | 1 | 0.0933922114603549
ry | 2 | 0.147724941768580
ry | 3 | 0.778563518884441
ry | 4 | -0.237929746579365
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.286486008476653
ry | 1 | -0.219788944610700
ry | 2 | 0.0391185328950521
ry | 3 | 0.370655982817532
ry | 4 | -0.345497550168086
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.518429812729403
ry | 1 | -0.102302594090843
ry | 2 | -0.0935846640774586
ry | 3 | -0.252460767295661
ry | 4 | -0.0452235717853204
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.226098939617752
ry | 1 | 0.00551664047704585
ry | 2 | 0.292135724919271
ry | 3 | 0.0954569353316449
ry | 4 | 0.350548318100256
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.103321326711916
ry | 1 | 0.0415143366314382
ry | 2 | 0.214708722823032
ry | 3 | 0.529079210052571
ry | 4 | 0.408472315417812
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.69655827362979
ry | 1 | -0.177042231408188
ry | 2 | -0.0791930964876438
ry | 3 | -0.0592006026267780
ry | 4 | 0.335331457538618
