ry | 0 | 0.0403835049297228
ry | 1 | -0.0246883124051301
ry | 2 | 0.0268651522587192
ry | 3 | 0.0279712745863386
ry | 4 | -0.0352194007937973
ry | 5 | 0.0249328265427639
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.610878889363164
ry | 1 | 0.597568583137037
ry | 2 | 0.168573844081608
ry | 3 | 0.377526261067923
ry | 4 | -0.289636273005233
ry | 5 | 0.591188175977028
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.117672906675459
ry | 1 | -0.251959672069101
ry | 2 | 0.236303418263049
ry | 3 | 0.0915955689481655
ry | 4 | -0.0647140674787794
ry | 5 | -0.256327664559600
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.376991931329204
ry | 1 | -1.29237805617868
ry | 2 | -0.0854115802961821
ry | 3 | -0.504690462396667
ry | 4 | -0.698980317650975
ry | 5 | -0.331401060319598
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.520857460104960
ry | 1 | -0.410788790831625
ry | 2 | 0.150050403406222
ry | 3 | 0.180919973920300
ry | 4 | -0.578718059459546
ry | 5 | -0.261478241306440
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.504082249000144
ry | 1 | -0.410703838860369
ry | 2 | -0.302418007105220
ry | 3 | -0.227668191188898
ry | 4 | -0.174570850137310
ry | 5 | 0.137552484329778
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0736970407089700
ry | 1 | -0.0123879618375517
ry | 2 | 0.709444342910732
ry | 3 | 0.114285186629337
ry | 4 | 0.945418288985470
ry | 5 | -0.167752521321008
