ry | 0 | 0.526973866489633
ry | 1 | 1.08453305358183
ry | 2 | 0.884305344003298
ry | 3 | 1.12341454388450
ry | 4 | 0.744358836171056
ry | 5 | 1.04410425575138
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.818600038892017
ry | 1 | -1.00615362903445
ry | 2 | -0.817441929067223
ry | 3 | -0.934839321896517
ry | 4 | -1.10946867638833
ry | 5 | -0.269025475037224
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.427260405666565
ry | 1 | -0.0812399254847895
ry | 2 | -0.520509148045234
ry | 3 | -0.114282788974093
ry | 4 | -1.38603369557554
ry | 5 | 0.530462836620936
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.748036102407233
ry | 1 | 0.196408822557019
ry | 2 | -0.142815092233527
ry | 3 | -0.126038648218968
ry | 4 | 0.710265260390729
ry | 5 | -0.0671924074887248
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.388463969889262
ry | 1 | -0.343230580714406
ry | 2 | -0.497275176681596
ry | 3 | -0.904089330173599
ry | 4 | 0.808212812928838
ry | 5 | -1.02865347664910
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.232157998214597
ry | 1 | 0.632701987747894
ry | 2 | 1.32831496484372
ry | 3 | 0.0438601310938367
ry | 4 | -0.0650975845521456
ry | 5 | -0.202043492915145
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.811357721477106
ry | 1 | -0.577110240005456
ry | 2 | 0.195352159808130
ry | 3 | 0.153309756871060
ry | 4 | 0.258014487390809
ry | 5 | -0.135850452681004
