ry | 0 | -0.0517781464951285
ry | 1 | -0.00657411196432168
ry | 2 | -0.000515872235052021
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0269125958070455
ry | 1 | 0.0241141757869948
ry | 2 | -0.000159939586432138
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00844183648754008
ry | 1 | -0.00710118841442521
ry | 2 | -0.000814792920018275
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0316076509160866
ry | 1 | 0.0241075758406321
ry | 2 | -0.00117127574666844
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0527688848383449
ry | 1 | -0.00695180466362962
ry | 2 | -0.000663130988259256
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0265506134155785
ry | 1 | 0.0232064174294273
ry | 2 | 0.000230148133639749
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00865805544521955
ry | 1 | -0.00747854487883186
ry | 2 | -0.00113859514592706
