ry | 0 | -0.144535879699526
ry | 1 | 0.00607382191123800
ry | 2 | -0.0672888335457650
ry | 3 | -0.0982443154780208
ry | 4 | -0.114091500264639
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0956532997585031
ry | 1 | 0.0292404257114703
ry | 2 | -0.0370723450772148
ry | 3 | 0.129572614863751
ry | 4 | -0.184183664220551
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0444638380926546
ry | 1 | -0.223271310845877
ry | 2 | -0.0587461081945236
ry | 3 | 0.313820743066066
ry | 4 | -0.0977169707681636
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.333952655945166
ry | 1 | -0.146650168816729
ry | 2 | 0.00685252911283121
ry | 3 | 0.121502170247035
ry | 4 | -0.220653948517103
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.168266242865315
ry | 1 | 0.104325999723439
ry | 2 | 0.115358063825864
ry | 3 | -0.453875692120369
ry | 4 | 0.137955382498562
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.140280049377808
ry | 1 | 0.00122380792229609
ry | 2 | 0.216164385450585
ry | 3 | 0.0885178456719167
ry | 4 | 0.201075989448040
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.347954147637186
ry | 1 | -0.111861611167733
ry | 2 | -0.0817526905603445
ry | 3 | 0.295654254068699
ry | 4 | 0.214458709364898
