ry | 0 | -0.248388653606455
ry | 1 | -0.278606027795111
ry | 2 | -0.126812688473635
ry | 3 | 0.0575371367505732
ry | 4 | -0.207671533142144
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.365083645377408
ry | 1 | 0.0647659303737258
ry | 2 | 0.149427903603978
ry | 3 | 0.781830001466388
ry | 4 | -0.203759634401472
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.265413079865031
ry | 1 | -0.190355590905431
ry | 2 | 0.00250461200965456
ry | 3 | 0.364365995664677
ry | 4 | -0.308750781607977
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.506191317040780
ry | 1 | -0.0712793968180940
ry | 2 | -0.130144135737236
ry | 3 | -0.195449425373842
ry | 4 | -0.0750295419316696
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.234672683301971
ry | 1 | 0.0221667922056392
ry | 2 | 0.226418311132167
ry | 3 | 0.106641745143770
ry | 4 | 0.359555462839311
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.124289193517623
ry | 1 | 0.0595707224934275
ry | 2 | 0.153311169885558
ry | 3 | 0.532812581409172
ry | 4 | 0.381952079102718
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.66087547452552
ry | 1 | -0.188527990315378
ry | 2 | -0.0930495438331850
ry | 3 | -0.0624796544152279
ry | 4 | 0.330018084045472
