ry | 0 | -0.294903699970477
ry | 1 | 0.141000333411559
ry | 2 | -0.357915752918054
ry | 3 | 0.0811302892212082
ry | 4 | 0.309002269496668
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.446942203162240
ry | 1 | -0.151815945303060
ry | 2 | -0.0436476595711648
ry | 3 | -0.472311943091269
ry | 4 | 0.367454070879660
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.237487678478673
ry | 1 | 0.199466104906519
ry | 2 | 0.0669784455771968
ry | 3 | -0.0706444680300196
ry | 4 | 0.299380005621844
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.479511282134114
ry | 1 | -0.156995991857977
ry | 2 | 0.150986937704208
ry | 3 | 0.710841521799860
ry | 4 | 0.0217526273433620
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.205385554211988
ry | 1 | -0.311966393826911
ry | 2 | -0.0818807141766174
ry | 3 | -0.208583579443123
ry | 4 | -0.241025147666007
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.148490268089158
ry | 1 | 0.344195372027425
ry | 2 | -0.0107135804537155
ry | 3 | -0.440196898783711
ry | 4 | -0.328307699419251
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.43945125425072
ry | 1 | 0.122647617202187
ry | 2 | 0.0918208761145256
ry | 3 | 0.267105857614114
ry | 4 | -0.463633844649311
