ry | 0 | -0.327677817914998
ry | 1 | -0.147401161224429
ry | 2 | -0.251655000255629
ry | 3 | -0.249648834773772
ry | 4 | -0.516905515030703
ry | 5 | 0.376469326886321
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.796292146671541
ry | 1 | 0.101834727452534
ry | 2 | 0.264205412508539
ry | 3 | -0.228645706284754
ry | 4 | -0.453289318254464
ry | 5 | 0.0200569869672213
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.271023867616224
ry | 1 | 0.125044027716123
ry | 2 | -0.474615065478246
ry | 3 | -0.235510888744310
ry | 4 | 0.822214664448996
ry | 5 | -0.568802534574049
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.949497275014164
ry | 1 | 0.390299899467578
ry | 2 | 0.872128940814268
ry | 3 | 0.190393824820422
ry | 4 | -0.658239373456786
ry | 5 | 0.278022800222620
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.316847697922172
ry | 1 | -0.152415081941313
ry | 2 | -0.185933481274738
ry | 3 | 0.0164427239150112
ry | 4 | 0.322729435061408
ry | 5 | 1.01404059420922
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.953209476059686
ry | 1 | -0.0682067384705253
ry | 2 | 0.0796942294680157
ry | 3 | -0.486977733252794
ry | 4 | 0.477347284074873
ry | 5 | -0.376612897950029
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.32846300010049
ry | 1 | 1.03882186640390
ry | 2 | -0.0171975290549996
ry | 3 | -0.644893989303724
ry | 4 | -0.893458921750578
ry | 5 | -0.311925650012778
