ry | 0 | 0.301250130570914
ry | 1 | -0.0581543703527225
ry | 2 | 0.489114136699480
ry | 3 | 0.433980915073738
ry | 4 | -0.484501884362920
ry | 5 | 1.19705423017711
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.831303673130269
ry | 1 | -0.166323513881889
ry | 2 | -0.202477751287207
ry | 3 | 0.102786151705860
ry | 4 | -0.545757290877512
ry | 5 | -0.422924305419709
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0565583928916279
ry | 1 | -0.190847093322770
ry | 2 | 1.08668072199143
ry | 3 | 0.624853893299388
ry | 4 | 0.0230472359947741
ry | 5 | 0.0504525072813190
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.102030939262301
ry | 1 | 0.143892951764012
ry | 2 | -0.687714507626258
ry | 3 | -0.0559767653447251
ry | 4 | 1.06076281444192
ry | 5 | 0.247959362974605
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0471284586754302
ry | 1 | 0.0990141624192154
ry | 2 | -0.384067658029395
ry | 3 | 0.0436889738001216
ry | 4 | -0.169876132268628
ry | 5 | 0.0340594850147360
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.169867692261358
ry | 1 | -0.779498575080705
ry | 2 | -0.611355491111022
ry | 3 | 0.281000436981329
ry | 4 | 0.276489406499355
ry | 5 | -0.935820672067388
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.67215401739440
ry | 1 | -0.328994554641239
ry | 2 | -0.806074443185550
ry | 3 | -0.476499037764867
ry | 4 | 0.0789377773817039
ry | 5 | -0.100443009353269
