ry | 0 | 0.267577452189400
ry | 1 | 0.186817795892983
ry | 2 | -0.0807520804280149
ry | 3 | -0.303813950076417
ry | 4 | 0.824438270902478
ry | 5 | 0.203109263343171
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0382055018677715
ry | 1 | 0.397380245065658
ry | 2 | -0.159411630528576
ry | 3 | 0.319989975358912
ry | 4 | -0.144283980303305
ry | 5 | -0.224533378444059
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.622323125362709
ry | 1 | 0.334216818872325
ry | 2 | -0.423297395345961
ry | 3 | -0.0515729021530295
ry | 4 | 0.585456634983735
ry | 5 | 0.162888141513669
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.132339164621728
ry | 1 | -0.0617566244337703
ry | 2 | -0.506629788943183
ry | 3 | 0.242155395533387
ry | 4 | -0.337556527980849
ry | 5 | 0.0244160458949469
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.237684512488837
ry | 1 | -0.154499913068143
ry | 2 | 0.402894839101063
ry | 3 | 0.311037886471692
ry | 4 | -0.211538963918219
ry | 5 | -0.698089022810961
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.675358550248128
ry | 1 | 1.47010779703821
ry | 2 | -0.159317629919664
ry | 3 | -0.173833308182028
ry | 4 | 1.58677516593377
ry | 5 | 0.981685076830143
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.53485187465665
ry | 1 | 0.609705205703769
ry | 2 | -0.179887709586297
ry | 3 | -0.102105964511198
ry | 4 | -0.777096472177557
ry | 5 | -0.00576192711301253
